# of proc= 16384
size= 8 [B] alltoall= 0.000492455 alltoall(2d)= 0.00183833 alltoallv= 0.00392498 alltoallv(2d)= 0.0019983 allgather= 0.00017948 allgatherv= 0.000201063
size= 16 [B] alltoall= 0.000554811 alltoall(2d)= 0.00324205 alltoallv= 0.00435785 alltoallv(2d)= 0.00208325 allgather= 0.000190214 allgatherv= 0.000214772
size= 32 [B] alltoall= 0.00105211 alltoall(2d)= 0.0072859 alltoallv= 0.0043698 alltoallv(2d)= 0.00226311 allgather= 0.000225631 allgatherv= 0.000411586
size= 64 [B] alltoall= 0.00174424 alltoall(2d)= 0.0141535 alltoallv= 0.00403533 alltoallv(2d)= 0.00206097 allgather= 0.000249011 allgatherv= 0.000452533
size= 128 [B] alltoall= 0.00194885 alltoall(2d)= 0.0256756 alltoallv= 0.00474101 alltoallv(2d)= 0.00259958 allgather= 0.000277093 allgatherv= 0.00052883
size= 256 [B] alltoall= 0.00232621 alltoall(2d)= 0.00193985 alltoallv= 0.00505131 alltoallv(2d)= 0.003618 allgather= 0.000311316 allgatherv= 0.00063181
size= 512 [B] alltoall= 0.00335879 alltoall(2d)= 0.00299197 alltoallv= 0.0046834 alltoallv(2d)= 0.00545338 allgather= 0.000392586 allgatherv= 0.00217615
size= 1024 [B] alltoall= 0.00565791 alltoall(2d)= 0.0055284 alltoallv= 0.00603313 alltoallv(2d)= 0.00943755 allgather= 0.000584491 allgatherv= 0.00246421

# of proc= 128
size= 1 [B] alltoall= 0.000300065 alltoall(2d)= 0.000300018 alltoallv= 0.00170676 alltoallv(2d)= 0.000775753 allgather= 0.000129835 allgatherv= 0.000156383
size= 2 [B] alltoall= 0.000306292 alltoall(2d)= 0.000200301 alltoallv= 0.00197862 alltoallv(2d)= 0.000811731 allgather= 0.000137928 allgatherv= 0.000150337
size= 4 [B] alltoall= 0.000314066 alltoall(2d)= 0.000298869 alltoallv= 0.00197016 alltoallv(2d)= 0.000790341 allgather= 0.000139778 allgatherv= 0.000145265
size= 8 [B] alltoall= 0.000311815 alltoall(2d)= 0.000605241 alltoallv= 0.00171919 alltoallv(2d)= 0.000807068 allgather= 0.000132931 allgatherv= 0.000155091
size= 16 [B] alltoall= 0.000341747 alltoall(2d)= 0.00100271 alltoallv= 0.00197094 alltoallv(2d)= 0.000869208 allgather= 0.000142042 allgatherv= 0.000162546
size= 32 [B] alltoall= 0.000349251 alltoall(2d)= 0.00177329 alltoallv= 0.00196875 alltoallv(2d)= 0.000899651 allgather= 0.000155049 allgatherv= 0.000171758
size= 64 [B] alltoall= 0.000679808 alltoall(2d)= 0.00568278 alltoallv= 0.0017993 alltoallv(2d)= 0.00103659 allgather= 0.000174654 allgatherv= 0.000275029
size= 128 [B] alltoall= 0.00106495 alltoall(2d)= 0.00672001 alltoallv= 0.00214732 alltoallv(2d)= 0.00120025 allgather= 0.000185368 allgatherv= 0.000313982
size= 256 [B] alltoall= 0.00124609 alltoall(2d)= 0.0131217 alltoallv= 0.00221599 alltoallv(2d)= 0.00180808 allgather= 0.000234419 allgatherv= 0.000371925
