 CLMB          15          44   128.340027       3.70321999E-07
 CLMB          15          45   115.260017       1.87315322E-06
 CLMB          16           1   125.826241       5.05749824E-07
 CLMB          16           3   121.576050       8.55515850E-07
 CLMB          16          10   135.336151       1.56084241E-07
 CLMB          16          11   121.460785       8.67320296E-07
 CLMB         392           1   78.7055206       1.90609629E-04
 CLMB         392           2   68.3450623       7.32157729E-04
 CLMB         392           3   84.0127182       9.63765997E-05
 CLMB         392           4   130.949753       2.67706639E-07
 CLMB         392           5   111.358452       3.05191475E-06
 CLMB         392           6   140.754654       8.01790847E-08
 CLMB         392          10   78.0389709       2.07717501E-04
 CLMB         392          11   65.1105270       1.11972063E-03
 CLMB         392          12   76.0426559       2.68836622E-04
 CLMB         392          16   95.7332840       2.17129200E-05
 CLMB         392          17   105.778801       6.12643316E-06
 CLMB         392          18   110.090286       3.57508270E-06
 CLMB         392          19   107.509895       4.93348216E-06
 CLMB         392          20   115.466454       1.82768065E-06
 CLMB         392          21   90.5718460       4.17561569E-05
 CLMB         392          22   132.657043       2.17204672E-07
 CLMB         392          24   130.167007       2.95833928E-07
 CLMB         379           1   90.4128571       4.26210099E-05
 CLMB         379           2   104.992661       6.76606214E-06
 CLMB         379           3   76.6243896       2.49344186E-04
 CLMB         379           7   131.547073       2.49497361E-07
 CLMB         379           9   121.778046       8.34882599E-07
 CLMB         379          10   91.9552765       3.50343653E-05
 CLMB         379          11   78.7765732       1.88852995E-04
 CLMB         379          12   102.115349       9.70812198E-06
 CLMB         379          19   103.327896       8.34085768E-06
 CLMB         379          20   104.569107       7.13283907E-06
 CLMB         379          21   93.4141159       2.91196720E-05
 CLMB         379          28   103.143852       8.53405345E-06
 CLMB         379          29   120.561752       9.70911174E-07
 CLMB         379          30   90.8364105       4.03740924E-05
 CLMB         379          37   124.320427       6.09157553E-07
 CLMB         379          38   117.311340       1.45266017E-06
 CLMB         379          42   130.165649       2.95883382E-07
 CLMB         380           6   137.406204       1.21019269E-07
 CLMB         210           2   133.424500       1.97907752E-07
 CLMB         210           7   64.7303543       1.17724761E-03
 CLMB         210           8   67.2929230       8.40388704E-04
 CLMB         210           9   78.7231216       1.90174120E-04
 CLMB         210          10   85.4686813       8.00123962E-05
 CLMB         210          11   84.3986130       9.17654179E-05
 CLMB         210          12   103.874321       7.78024878E-06
 CLMB         210          13   80.7000351       1.47437298E-04
 CLMB         210          14   73.5063858       3.73447663E-04
 CLMB         210          15   81.3051987       1.36415023E-04
 CLMB         210          19   134.519958       1.72925908E-07
 CLMB         210          20   124.477867       5.97591622E-07
 CLMB         210          21   119.696487       1.08032475E-06
 CLMB         210          22   104.141930       7.52986625E-06
 CLMB         210          23   94.1185455       2.66362294E-05
 CLMB         210          24   111.353622       3.05376352E-06
 CLMB         210          34   106.457039       5.63032290E-06
 CLMB         210          35   123.643517       6.61840261E-07
 CLMB         210          36   108.800919       4.19657272E-06
 CLMB         210          37   131.313034       2.56612338E-07
 CLMB         210          38   114.852219       1.97365239E-06
 CLMB         210          39   126.981865       4.38123578E-07
 CLMB         210          40   132.379486       2.24395393E-07
